"id"	"hs07"	"name"
"05250900"	250900	"Chalk"
"052510"	2510	"Natural calcium phosphates, natural aluminium calcium phosphates and phosphatic chalk."
"05251010"	251010	"Natural calcium phosphates, natural aluminium calcium phosphates & phosphatic chalk, unground"
"05251020"	251020	"Natural calcium phosphates, natural aluminium calcium phosphates & phosphatic chalk, ground"
"052511"	2511	"Natural barium sulphate (barytes); natural barium carbonate (witherite), whether or not calcined, other than barium oxide of heading 28.16."
"05251110"	251110	"Natural barium carbonate (witherite), whether/not calcined, other than barium oxide of 28.16"
"05251120"	251120	"Natural barium carbonate (witherite), whether/not calcined, other than barium oxide of 28.16"
"052512"	2512	"Siliceous fossil meals (for example, kieselguhr, tripolite and diatomite) and similar siliceous earths, whether or not calcined, of an apparent specific gravity of 1 or less."
"05251200"	251200	"Siliceous fossil meals (e.g., kieselguhr, tripolite & diatomite) & similar siliceous earths, whether/not calcined, of an apparent sp.gr. of 1/less"
"052513"	2513	"Pumice stone; emery; natural corundum, natural garnet and other natural abrasives, whether or not heat-treated."
"05251310"	251310	"Pumice stone, whether/not heat-treated."
"05251320"	251320	"Emery, natural corundum, natural garnet & other natural abrasives, whether/not heat-treated"
"052514"	2514	"Slate, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape."
"05251400"	251400	"Slate, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape"
"052515"	2515	"Marble, travertine, ecaussine and other calcareous monumental or building stone of an apparent specific gravity of 2.5 or more, and alabaster, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (inc"
"05251511"	251511	"Marble & travertine, crude/roughly trimmed"
"05251512"	251512	"Marble & travertine, merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape"
"05251520"	251520	"Ecaussine & other calcareous monumental/building stone; alabaster, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape"
"052516"	2516	"Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape."
"05251611"	251611	"Granite, crude/roughly trimmed"
"05251612"	251612	"Granite, merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape"
"05251620"	251620	"Sandstone, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape"
"05251690"	251690	"Monumental/building stone (excl. of 2516.11-2516.22), whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape"
"052517"	2517	"Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated; macadam of slag, dross or similar industrial waste, whether or n"
"05251710"	251710	"Pebbles/gravel/broken/crushed stone, of a kind commonly used for concrete aggregates/road metalling/railway/other ballast, shingle & flint, whether/not heat-treated"
"05251720"	251720	"Macadam of slag/dross/similar industrial waste, whether/not incorporating the materials cited in 2517.10"
"05251730"	251730	"Tarred macadam, whether/not incorporating pebbles/gravel/broken/crushed stone"
"05251741"	251741	"Granules, chippings & powder, of marble, whether/not heat-treated"
"05251749"	251749	"Granules, chippings & powder, of stones of 25.15/25.16 (excl. marble), whether/not heat-treated"
"052518"	2518	"Dolomite, whether or not calcined or sintered, including dolomite roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape; dolomite ramming mix."
"05251810"	251810	"Dolomite, not calcined/sintered, incl. dolomite roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape"
"05251820"	251820	"Calcined/sintered dolomite, incl. dolomite roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape"
"05251830"	251830	"Dolomite ramming mix"
"052519"	2519	"Natural magnesium carbonate (magnesite); fused magnesia; dead-burned (sintered) magnesia, whether or not containing small quantities of other oxides added before sintering; other magnesium oxide, whether or not pure."
"05251910"	251910	"Natural magnesium carbonate (magnesite)"
"05251990"	251990	"Fused magnesia; dead-burned (sintered) magnesia, whether/not containing small quantities of other oxides added before sintering; other magnesium oxide, whether/not pure"
"052520"	2520	"Gypsum; anhydrite; plasters (consisting of calcined gypsum or calcium sulphate) whether or not coloured, with or without small quantities of accelerators or retarders."
"05252010"	252010	"Gypsum; anhydrite"
"05252020"	252020	"Plasters (consisting of calcined gypsum/calcium sulphate) whether/not coloured, with/without small quantities of accelerators/retarders"
"052521"	2521	"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement."
"05252100"	252100	"Limestone flux; limestone & other calcareous stone, of a kind used for the manufacture of lime/cement"
"052522"	2522	"Quicklime, slaked lime and hydraulic lime, other than calcium oxide and hydroxide of heading 28.25."
"05252210"	252210	"Quicklime"
"05252220"	252220	"Slaked lime"
"05252230"	252230	"Hydraulic lime, other than calcium oxide & hydroxide of 28.25"
"052523"	2523	"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers."
"05252310"	252310	"Cement clinkers"
"05252321"	252321	"White cement, whether/not artificially coloured"
"05252329"	252329	"Portland cement (excl. white cement, whether/not artificially coloured), whether/not coloured"
"05252330"	252330	"Aluminous cement, whether/not coloured/in the form of clinkers"
"05252390"	252390	"Hydraulic cements (e.g., slag cement, supersulphate cement), whether/not coloured/in the form of clinkers (excl. cement clinkers, Portland cement & aluminous cement)"
"052524"	2524	"Asbestos."
"05252410"	252410	"Crocidolite"
"05252490"	252490	"Asbestos other than crocidolite"
"052525"	2525	"Mica, including splitings; mica waste."
"05252510"	252510	"Crude mica & mica rifted into sheets/splittings"
"05252520"	252520	"Mica powder"
"05252530"	252530	"Mica waste"
"052526"	2526	"Natural steatite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape; talc."
"05252610"	252610	"Natural steatite, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape; talc, not crushed/powdered"
"05252620"	252620	"Natural steatite, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape; talc, crushed/powdered"
"052528"	2528	"Natural borates and concentrates thereof (whether or not calcined), but not including borates separated from natural brine; natural boric acid containing not more than 85 % of H3BO3 calculated on the dry weight."
"05252810"	252810	"Natural sodium borates & concentrates thereof (whether/not calcined)"
"05252890"	252890	"Natural borates & concentrates thereof (excl. sodium borates), whether/not calcined but not incl. borates separated from natural brine; natural boric acid containing not >85% of H3BO3 calc. on the dry weight"
"052529"	2529	"Feldspar; leucite, nepheline and nepheline syenite; fluorspar."
"05252910"	252910	"Felspar"
"05252921"	252921	"Fluorspar, containing by weight 97%/less of calcium fluoride"
"05252922"	252922	"Fluorspar, containing by weight >97% of calcium fluoride"
"05252930"	252930	"Leucite; nepheline & nepheline syenite"
"052530"	2530	"Mineral substances not elsewhere specified or included."
"05253010"	253010	"Vermiculite, perlite & chlorites, unexpanded"
"05253020"	253020	"Kieserite, epsomite (natural magnesium sulphates)"
"05253090"	253090	"Mineral substance, n.e.s. in Ch.25"
"052601"	2601	"Iron ores and concentrates, including roasted iron pyrites."
"05260111"	260111	"Iron ores & concentrates (excl. roasted iron pyrites), non-agglomerated"
"05260112"	260112	"Iron ores & concentrates (excl. roasted iron pyrites), agglomerated"
"05260120"	260120	"Roasted iron pyrites"
"052602"	2602	"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20 % or more, calculated on the dry weight."
"05260200"	260200	"Manganese ores & concentrates, incl. ferruginous manganese ores & concentrates with a manganese content of 20%/more, calc. on the dry weight"
"052603"	2603	"Copper ores and concentrates."
"05260300"	260300	"Copper ores & concentrates"
"052604"	2604	"Nickel ores and concentrates."
"05260400"	260400	"Nickel ores & concentrates"
"052605"	2605	"Cobalt ores and concentrates."
"05260500"	260500	"Cobalt ores & concentrates"
"052606"	2606	"Aluminium ores and concentrates."
"05260600"	260600	"Aluminium ores & concentrates"
"052607"	2607	"Lead ores and concentrates."
"05260700"	260700	"Lead ores & concentrates"
"052608"	2608	"Zinc ores and concentrates."
"05260800"	260800	"Zinc ores & concentrates"
"052609"	2609	"Tin ores and concentrates."
"05260900"	260900	"Tin ores & concentrates"
"052610"	2610	"Chromium ores and concentrates."
"05261000"	261000	"Chromium ores & concentrates"
"052611"	2611	"Tungsten ores and concentrates."
"05261100"	261100	"Tungsten ores & concentrates"
"052612"	2612	"Uranium or thorium ores and concentrates"
"05261210"	261210	"Uranium ores & concentrates"
"05261220"	261220	"Thorium ores & concentrates"
"052613"	2613	"Molybdenum ores and concentrates."
"05261310"	261310	"Molybdenum ores & concentrates, roasted"
"05261390"	261390	"Molybdenum ores & concentrates, other than roasted"
"052614"	2614	"Titanium ores and concentrates."
"05261400"	261400	"Titanium ores & concentrates"
"052615"	2615	"Niobium, tantalum, vanadium or zirconium ores and concentrates."
"05261510"	261510	"Zirconium ores & concentrates"
"05261590"	261590	"Niobium/tantalum/vanadium ores & concentrates"
"052616"	2616	"Precious metal ores and concentrates."
"05261610"	261610	"Silver ores & concentrates"
"05261690"	261690	"Precious metal ores & concentrates (excl. silver ores & concentrates)"
"052617"	2617	"Other ores and concentrates."
"05261710"	261710	"Antimony ores & concentrates"
"05261790"	261790	"Ores & concentrates (excl. of 2601.11-2617.10)"
"052618"	2618	"Granulated slag (slag sand) from the manufacture of iron or steel."
"05261800"	261800	"Granulated slag (slag sand) from the manufacture of iron/steel"
"052619"	2619	"Slag, dross (other than granulated slag), scalings and other waste from the manufacture of iron or steel."
"05261900"	261900	"Slag, dross (excl. granulated slag), scalings & other waste from the manufacture of iron/steel"
"052620"	2620	"Slag, ash and residues (other than from the manufacture of iron or steel) containing metals, arsenic or their compounds."
"05262011"	262011	"Ash & residues (excl. from the manufacture of iron/steel), containing hard zinc spelter"
"05262019"	262019	"Ash & residues (excl. from the manufacture of iron/steel), containing zinc other than hard zinc spelter"
"05262021"	262021	"Leaded gasoline sludges & leaded anti-knock compound sludges"
